utt_id,orig_utt_id,spk_id,path,condition,gender,is_known,num_selected_utts,num_total_valid_utts
BAC009S0731W0132_noise10,BAC009S0731W0132,S0731,augmented/noise_snr10/S0731/BAC009S0731W0132_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0132_ch8k,BAC009S0731W0132,S0731,augmented/channel_8k/S0731/BAC009S0731W0132_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0167_noise10,BAC009S0731W0167,S0731,augmented/noise_snr10/S0731/BAC009S0731W0167_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0167_ch8k,BAC009S0731W0167,S0731,augmented/channel_8k/S0731/BAC009S0731W0167_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0150_noise10,BAC009S0731W0150,S0731,augmented/noise_snr10/S0731/BAC009S0731W0150_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0150_ch8k,BAC009S0731W0150,S0731,augmented/channel_8k/S0731/BAC009S0731W0150_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0262_noise10,BAC009S0731W0262,S0731,augmented/noise_snr10/S0731/BAC009S0731W0262_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0262_ch8k,BAC009S0731W0262,S0731,augmented/channel_8k/S0731/BAC009S0731W0262_ch8k.wav,channel_8k,0,1,24,353
BAC009S0748W0278_noise10,BAC009S0748W0278,S0748,augmented/noise_snr10/S0748/BAC009S0748W0278_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0278_ch8k,BAC009S0748W0278,S0748,augmented/channel_8k/S0748/BAC009S0748W0278_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0377_noise10,BAC009S0748W0377,S0748,augmented/noise_snr10/S0748/BAC009S0748W0377_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0377_ch8k,BAC009S0748W0377,S0748,augmented/channel_8k/S0748/BAC009S0748W0377_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0465_noise10,BAC009S0748W0465,S0748,augmented/noise_snr10/S0748/BAC009S0748W0465_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0465_ch8k,BAC009S0748W0465,S0748,augmented/channel_8k/S0748/BAC009S0748W0465_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0421_noise10,BAC009S0748W0421,S0748,augmented/noise_snr10/S0748/BAC009S0748W0421_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0421_ch8k,BAC009S0748W0421,S0748,augmented/channel_8k/S0748/BAC009S0748W0421_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0164_noise10,BAC009S0748W0164,S0748,augmented/noise_snr10/S0748/BAC009S0748W0164_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0164_ch8k,BAC009S0748W0164,S0748,augmented/channel_8k/S0748/BAC009S0748W0164_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0266_noise10,BAC009S0748W0266,S0748,augmented/noise_snr10/S0748/BAC009S0748W0266_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0266_ch8k,BAC009S0748W0266,S0748,augmented/channel_8k/S0748/BAC009S0748W0266_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0327_noise10,BAC009S0748W0327,S0748,augmented/noise_snr10/S0748/BAC009S0748W0327_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0327_ch8k,BAC009S0748W0327,S0748,augmented/channel_8k/S0748/BAC009S0748W0327_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0396_noise10,BAC009S0748W0396,S0748,augmented/noise_snr10/S0748/BAC009S0748W0396_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0396_ch8k,BAC009S0748W0396,S0748,augmented/channel_8k/S0748/BAC009S0748W0396_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0124_noise10,BAC009S0748W0124,S0748,augmented/noise_snr10/S0748/BAC009S0748W0124_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0124_ch8k,BAC009S0748W0124,S0748,augmented/channel_8k/S0748/BAC009S0748W0124_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0276_noise10,BAC009S0748W0276,S0748,augmented/noise_snr10/S0748/BAC009S0748W0276_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0276_ch8k,BAC009S0748W0276,S0748,augmented/channel_8k/S0748/BAC009S0748W0276_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0316_noise10,BAC009S0748W0316,S0748,augmented/noise_snr10/S0748/BAC009S0748W0316_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0316_ch8k,BAC009S0748W0316,S0748,augmented/channel_8k/S0748/BAC009S0748W0316_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0237_noise10,BAC009S0748W0237,S0748,augmented/noise_snr10/S0748/BAC009S0748W0237_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0237_ch8k,BAC009S0748W0237,S0748,augmented/channel_8k/S0748/BAC009S0748W0237_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0162_noise10,BAC009S0748W0162,S0748,augmented/noise_snr10/S0748/BAC009S0748W0162_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0162_ch8k,BAC009S0748W0162,S0748,augmented/channel_8k/S0748/BAC009S0748W0162_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0221_noise10,BAC009S0748W0221,S0748,augmented/noise_snr10/S0748/BAC009S0748W0221_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0221_ch8k,BAC009S0748W0221,S0748,augmented/channel_8k/S0748/BAC009S0748W0221_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0132_noise10,BAC009S0748W0132,S0748,augmented/noise_snr10/S0748/BAC009S0748W0132_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0132_ch8k,BAC009S0748W0132,S0748,augmented/channel_8k/S0748/BAC009S0748W0132_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0292_noise10,BAC009S0748W0292,S0748,augmented/noise_snr10/S0748/BAC009S0748W0292_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0292_ch8k,BAC009S0748W0292,S0748,augmented/channel_8k/S0748/BAC009S0748W0292_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0486_noise10,BAC009S0748W0486,S0748,augmented/noise_snr10/S0748/BAC009S0748W0486_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0486_ch8k,BAC009S0748W0486,S0748,augmented/channel_8k/S0748/BAC009S0748W0486_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0354_noise10,BAC009S0748W0354,S0748,augmented/noise_snr10/S0748/BAC009S0748W0354_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0354_ch8k,BAC009S0748W0354,S0748,augmented/channel_8k/S0748/BAC009S0748W0354_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0361_noise10,BAC009S0748W0361,S0748,augmented/noise_snr10/S0748/BAC009S0748W0361_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0361_ch8k,BAC009S0748W0361,S0748,augmented/channel_8k/S0748/BAC009S0748W0361_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0171_noise10,BAC009S0748W0171,S0748,augmented/noise_snr10/S0748/BAC009S0748W0171_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0171_ch8k,BAC009S0748W0171,S0748,augmented/channel_8k/S0748/BAC009S0748W0171_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0131_noise10,BAC009S0748W0131,S0748,augmented/noise_snr10/S0748/BAC009S0748W0131_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0131_ch8k,BAC009S0748W0131,S0748,augmented/channel_8k/S0748/BAC009S0748W0131_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0437_noise10,BAC009S0748W0437,S0748,augmented/noise_snr10/S0748/BAC009S0748W0437_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0437_ch8k,BAC009S0748W0437,S0748,augmented/channel_8k/S0748/BAC009S0748W0437_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0428_noise10,BAC009S0748W0428,S0748,augmented/noise_snr10/S0748/BAC009S0748W0428_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0428_ch8k,BAC009S0748W0428,S0748,augmented/channel_8k/S0748/BAC009S0748W0428_ch8k.wav,channel_8k,1,1,24,325
BAC009S0748W0483_noise10,BAC009S0748W0483,S0748,augmented/noise_snr10/S0748/BAC009S0748W0483_noise10.wav,noise_snr10,1,1,24,325
BAC009S0748W0483_ch8k,BAC009S0748W0483,S0748,augmented/channel_8k/S0748/BAC009S0748W0483_ch8k.wav,channel_8k,1,1,24,325
BAC009S0114W0439_noise10,BAC009S0114W0439,S0114,augmented/noise_snr10/S0114/BAC009S0114W0439_noise10.wav,noise_snr10,0,0,4,349
BAC009S0114W0439_ch8k,BAC009S0114W0439,S0114,augmented/channel_8k/S0114/BAC009S0114W0439_ch8k.wav,channel_8k,0,0,4,349
BAC009S0114W0379_noise10,BAC009S0114W0379,S0114,augmented/noise_snr10/S0114/BAC009S0114W0379_noise10.wav,noise_snr10,0,0,4,349
BAC009S0114W0379_ch8k,BAC009S0114W0379,S0114,augmented/channel_8k/S0114/BAC009S0114W0379_ch8k.wav,channel_8k,0,0,4,349
BAC009S0114W0142_noise10,BAC009S0114W0142,S0114,augmented/noise_snr10/S0114/BAC009S0114W0142_noise10.wav,noise_snr10,0,0,4,349
BAC009S0114W0142_ch8k,BAC009S0114W0142,S0114,augmented/channel_8k/S0114/BAC009S0114W0142_ch8k.wav,channel_8k,0,0,4,349
BAC009S0114W0388_noise10,BAC009S0114W0388,S0114,augmented/noise_snr10/S0114/BAC009S0114W0388_noise10.wav,noise_snr10,0,0,4,349
BAC009S0114W0388_ch8k,BAC009S0114W0388,S0114,augmented/channel_8k/S0114/BAC009S0114W0388_ch8k.wav,channel_8k,0,0,4,349
BAC009S0105W0228_noise10,BAC009S0105W0228,S0105,augmented/noise_snr10/S0105/BAC009S0105W0228_noise10.wav,noise_snr10,0,0,4,326
BAC009S0105W0228_ch8k,BAC009S0105W0228,S0105,augmented/channel_8k/S0105/BAC009S0105W0228_ch8k.wav,channel_8k,0,0,4,326
BAC009S0105W0482_noise10,BAC009S0105W0482,S0105,augmented/noise_snr10/S0105/BAC009S0105W0482_noise10.wav,noise_snr10,0,0,4,326
BAC009S0105W0482_ch8k,BAC009S0105W0482,S0105,augmented/channel_8k/S0105/BAC009S0105W0482_ch8k.wav,channel_8k,0,0,4,326
BAC009S0105W0420_noise10,BAC009S0105W0420,S0105,augmented/noise_snr10/S0105/BAC009S0105W0420_noise10.wav,noise_snr10,0,0,4,326
BAC009S0105W0420_ch8k,BAC009S0105W0420,S0105,augmented/channel_8k/S0105/BAC009S0105W0420_ch8k.wav,channel_8k,0,0,4,326
BAC009S0105W0169_noise10,BAC009S0105W0169,S0105,augmented/noise_snr10/S0105/BAC009S0105W0169_noise10.wav,noise_snr10,0,0,4,326
BAC009S0105W0169_ch8k,BAC009S0105W0169,S0105,augmented/channel_8k/S0105/BAC009S0105W0169_ch8k.wav,channel_8k,0,0,4,326
BAC009S0758W0273_noise10,BAC009S0758W0273,S0758,augmented/noise_snr10/S0758/BAC009S0758W0273_noise10.wav,noise_snr10,1,0,4,361
BAC009S0758W0273_ch8k,BAC009S0758W0273,S0758,augmented/channel_8k/S0758/BAC009S0758W0273_ch8k.wav,channel_8k,1,0,4,361
BAC009S0758W0240_noise10,BAC009S0758W0240,S0758,augmented/noise_snr10/S0758/BAC009S0758W0240_noise10.wav,noise_snr10,1,0,4,361
BAC009S0758W0240_ch8k,BAC009S0758W0240,S0758,augmented/channel_8k/S0758/BAC009S0758W0240_ch8k.wav,channel_8k,1,0,4,361
BAC009S0758W0281_noise10,BAC009S0758W0281,S0758,augmented/noise_snr10/S0758/BAC009S0758W0281_noise10.wav,noise_snr10,1,0,4,361
BAC009S0758W0281_ch8k,BAC009S0758W0281,S0758,augmented/channel_8k/S0758/BAC009S0758W0281_ch8k.wav,channel_8k,1,0,4,361
BAC009S0758W0357_noise10,BAC009S0758W0357,S0758,augmented/noise_snr10/S0758/BAC009S0758W0357_noise10.wav,noise_snr10,1,0,4,361
BAC009S0758W0357_ch8k,BAC009S0758W0357,S0758,augmented/channel_8k/S0758/BAC009S0758W0357_ch8k.wav,channel_8k,1,0,4,361
BAC009S0049W0425_noise10,BAC009S0049W0425,S0049,augmented/noise_snr10/S0049/BAC009S0049W0425_noise10.wav,noise_snr10,0,0,4,342
BAC009S0049W0425_ch8k,BAC009S0049W0425,S0049,augmented/channel_8k/S0049/BAC009S0049W0425_ch8k.wav,channel_8k,0,0,4,342
BAC009S0049W0439_noise10,BAC009S0049W0439,S0049,augmented/noise_snr10/S0049/BAC009S0049W0439_noise10.wav,noise_snr10,0,0,4,342
BAC009S0049W0439_ch8k,BAC009S0049W0439,S0049,augmented/channel_8k/S0049/BAC009S0049W0439_ch8k.wav,channel_8k,0,0,4,342
BAC009S0049W0130_noise10,BAC009S0049W0130,S0049,augmented/noise_snr10/S0049/BAC009S0049W0130_noise10.wav,noise_snr10,0,0,4,342
BAC009S0049W0130_ch8k,BAC009S0049W0130,S0049,augmented/channel_8k/S0049/BAC009S0049W0130_ch8k.wav,channel_8k,0,0,4,342
BAC009S0049W0489_noise10,BAC009S0049W0489,S0049,augmented/noise_snr10/S0049/BAC009S0049W0489_noise10.wav,noise_snr10,0,0,4,342
BAC009S0049W0489_ch8k,BAC009S0049W0489,S0049,augmented/channel_8k/S0049/BAC009S0049W0489_ch8k.wav,channel_8k,0,0,4,342
